ACO_Num,ACO_Name,ACO_Service_Area,ACO_Agreement_Type,Agreement_Period_Num,Initial_Start_Date,Current_Start_Date,Track_1,Track_1+,Track_2,Track_3,Adv_Pay,AIM,SNF_3-Day_Rule_Waiver,ACO_Address,ACO_Public_Reporting_Website,ACO_Exec_Name,ACO_Exec_Email,ACO_Exec_Phone,ACO_Public_Name,ACO_Public_Email,ACO_Public_Phone,ACO_Zip
A81899,"Southeastern Health Partners, LLC","NC, SC",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"10 S Academy St, Suite 300, Greenville, South Carolina, 29601",http://sehpaco.org/public-reporting/,Clayton Jeffords,clayton.jeffords1@anmedhealth.org,(864) 512-2085,Clayton Jeffords,Clayton.Jeffords1@anmedhealth.org,(864) 512-2085,"29601(34.848079, -82.402966)"
A25421,"CHESS Value, LLC",NC,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"1701 Westchester Drive, Suite 850, High Point, North Carolina, 27262",www.chessvalueaco.com,Katherine F Henry,katie.henry@chessmso.com,(336) 802-2661,Melissa Pollock,melissa.pollock@chessmso.com,(336) 821-7095,"27262(35.964288, -80.027502)"
A99309,"St. Dominic Medical Associates, LLC",MS,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"969 Lakeland Dr., Jackson, Mississippi, 39216-4606",,David Sinclair,dsinclair@stdom.com,(601) 200-4656,Jennifer Sinclair,jsinclair@stdom.com,(601) 200-2000,"39216(32.335212, -90.16548)"
A41540,Ohio River Basin ACO,"OH, WV",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-14-llc ,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine  Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A63753,Keep Well ACO LLC,"IL, KS, MO",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"3033 S Kansas Expressway, Springfield, Missouri, 65807",https://keepwellaco.com/public-reporting,GREG SHOCKEY,Greg@KeepwellACO.com,(417) 983-6496,Tara Chandler,Tara@keepwellaco.com,(417) 986-9768,"65807(37.16548, -93.318887)"
A15196,"Richmond Quality, LLC",NY,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"Richmond University Medical Center, 355 Bard Avenue, Staten Island, New York, 10310",http://www.rumcsi.org/Main/richmondqualityaco.aspx,Richard Salhany,Rsalhany@rumcsi.org,(718) 818-2413,Sandra Conrad,Sconrad@rumcsi.org,(718) 818-4352,"10310(40.632051, -74.115757)"
A97980,Illinois Rural ACO,IL,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-illinois-rural-aco,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A50281,"Pricare ACO, LLC",KY,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"1775 Alysheba Way, Ste 201, Lexington, Kentucky, 40509",pricareaco.com,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"40509(38.003893, -84.404158)"
A32235,"Alegent Health Partners, LLC","IA, NE",Currently Participating,2,01/01/2013,01/01/2016,0,0,0,1,0,0,1,"7261 Mercy Road, Omaha, Nebraska, 68124",http://www.uninet.com/services/aco/public-reporting-alegent-health-partners/,Ann Oasan,ann.oasan@alegent.org,(402) 717-7224,Mary Petersen,mary.petersen2@alegent.org,(402) 717-7222,"68124(41.234321, -96.051245)"
A09762,University Hospitals Coordinated Care Organization,OH,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"3605 Warrensville Center Road, M/S MSC9214, Shaker Heights , Ohio, 44122",http://www.uhhospitals.org/about/accountable-care-organization/medicare-aco/uh-coordinated-care-organization,William Steiner,william.steiner@uhhospitals.org,(216) 844-3323,Nathan Hunt,nate.hunt@uhhospitals.org,(216) 767-8727,"44122(41.471576, -81.515573)"
A99232,"CHSPSC ACO 15, LLC","KY, TN",Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,0,"4000 Meridian Blvd., Franklin, Tennessee, 37067",chs.net,Mark Barnhart,mark_barnhart@chs.net,(615) 925-4319,Mark Barnhart,mark_barnhart@chs.net,(615) 925-4319,"37067(35.92436, -86.797297)"
A25914,"Integral Healthcare, LLC",FL,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"14690 Spring Hill Drive , Suite 101, Spring Hill , Florida, 34609",www.integralhealthcare.net,Pariksith Singh,psingh@accesshealthcarellc.net,(352) 799-0046,Juan Triana,jtriana@aurosmgmt.com,(352) 799-0046,"34609(28.477428, -82.510519)"
A86344,Akira Health of Los Angeles Inc,"CA, GU",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,1,0,"PO Box 53123, San Jose, California, 95153",http://www.akirahealth.com/southern-california3.html,Tien Trinh,ttrinh@akiramso.com,(408) 809-7533,Jennifer Crocker,jcrocker@akiramso.com,(408) 809-7520,"95153(37.334807, -121.888128)"
A48354,"NOMS ACO, LLC",OH,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,1,0,0,"3004 Hayes Avenue, Sandusky, Ohio, 44870",http://www.nomshealthcare.com/aco-reporting/,Rebecca Rohrbach,rrohrbach@nomshealthcare.com,(419) 626-6161 x3440,Rebecca J Rohrbach,rrohrbach@nomshealthcare.com,(419) 626-6161 x3440,"44870(41.414322, -82.71372)"
A61599,"Florida Physicians Trust, LLC",FL,Currently Participating,2,04/01/2012,01/01/2016,1,0,0,0,0,0,0,"483 N. Semoran Blvd, Suite 204, Winter Park, Florida, 32792",http://www.flphysicianstrust.org/index.php?id=aco,Vikram Saini,vsaini@floridaaco.com,(407) 960-5587,Vikram Saini,info@floridaaco.com,(407) 960-5587,"32792(28.609681, -81.300742)"
A02865,MetroHealth Care Partners,OH,Currently Participating,2,01/01/2014,01/01/2017,0,0,0,1,0,0,1,"2500 MetroHealth Drive, Cleveland, Ohio, 44109",http://www.metrohealth.org/aco/public-information,Susan Mego,carepartnersaco@metrohealth.org,(216) 957-2610,Elizabeth Allen,eallen@metrohealth.org,(216) 778-1614,"44109(41.444908, -81.701359)"
A29052,"Scottsdale Health Partners, LLC",AZ,Currently Participating,2,01/01/2014,01/01/2018,0,0,1,0,0,0,0,"8901 E. Mountain View Road, Suite 130, Scottsdale, Arizona, 85258",https://www.innovationcarepartners.com/ACO/SHPPublicReporting,James Whitfill,jwhitfill@scottsdalehealthpartners.com,(480) 696-4020,Mallory Cary,mcary@scottsdalehealthpartners.com,(480) 696-4020 x4233,"85258(33.565273, -111.894611)"
A55300,"Baptist Accountable Care, LLC",TX,Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,0,"1445 Ross Avenue, Suite 1400, Dallas, Texas, 75202",http://www.baptistaco.com/mssp-aco/baptistaccountablecare/,Robin  Clark,Robin.Clark@tenethealth.com,(210) 297-1322,Joseph J Egan,joseph.egan@tenethealth.com,(248) 941-6758,"75202(32.779989, -96.803609)"
A49262,"Broward Guardian, LLC",FL,Currently Participating,2,01/01/2014,01/01/2018,0,0,0,1,0,0,0,"2450 Hollywood Boulevard, Suite 601, Hollywood, Florida, 33020",http://www.bguardian.org/public-reporting.html,John Harkins,jharkins@bguardian.org,(954) 544-4065,John Harkins,jharkins@bguardian.org,(954) 544-4065,"33020(26.017831, -80.151781)"
A97609,"Franciscan AHN ACO, LLC",IN,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"10689 N. Pennsylvania Street, Suite 200, Indianapolis, Indiana, 46280",http://www.ahni.com/Medicare/Accountable+Care+Organization/Public+Reporting.html,Linda  Sundin,Linda_Sundin@ahni.com,(317) 580-6338,Jill  Sharp,Jill_Sharp@ahni.com,(317) 580-6418,"46280(39.937478, -86.130963)"
A28708,"Advocate Physician Partners Accountable Care, Inc.",IL,Currently Participating,2,07/01/2012,01/01/2016,0,1,0,0,0,0,1,"1701 West Golf Road, Suite 2-1100, Rolling Meadows, Illinois, 60008",http://www.advocatehealth.com/mssp,Lee Sacks,lee.sacks@advocatehealth.com,(630) 929-8707,Jeremy Pincus,jeremy.pincus@advocatehealth.com,(847) 699-4323,"60008(42.074599, -88.023176)"
A37836,"Novant Health Accountable Care Organization I, LLC","NC, SC",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"200 Hawthorne Lane, P.O. Box 33549, Charlotte, North Carolina, 28233",https://www.novanthealth.org/physician-services/novant-health-network/mssp/nc-aco-public-reporting.aspx,David Cook,dmcook@novanthealth.org,(336) 277-2446,Caryn Klebba,cklebba@novanthealth.org,(336) 277-2446,"28233(35.222936, -80.840161)"
A56403,"Consolidated Medical Practices of Memphis, PLLC","MS, TN",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"1555 Lynnfield Road, Memphis, Tennessee, 38119",http://cmpm.rfbeta.com/about-us/aco-public-report/,Ed Avery,eavery@medicalofmemphis.com,(901) 261-0706,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"38119(35.080169, -89.847106)"
A21778,Lahey Clinical Performance ACO,"MA, NH",Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"25 Mall Road, Burlington, Massachusetts, 01805",http://www.laheyhealth.org/lahey-clinical-performance-aco/shared-savings,Leslie J Sebba,leslie.j.sebba@lahey.org,(978) 236-1706,Kevin H Hoppe,Kevin.H.Hoppe@lahey.org,(978) 712-1655,"01805(42.486896, -71.206693)"
A26399,"Beacon Rural Health, LLC",ME,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"797 Wilson Street, Brewer, Maine, 04412",http://beaconhealth.me/Medicare/Medicare-Shared-Savings-Program.aspx ,Michael Donahue,mdonahue@emhs.org,(207) 973-5692,Lanie Abbott,lwabbott@emhs.org,(207) 973-9621,"04412(44.786042, -68.746876)"
A01395,"UCSF Health ACO, LLC",CA,Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,1,"500 Parnassus Ave, MUE Suite 500, Box 0296, San Francisco, California, 94143-0810",https://www.ucsfhealth.org/aco/medicare_shared_savings_program/,Gina Intinarelli,Gina.intinarelli@ucsf.edu,(415) 514-8412,Noelle Lee,Noelle.Lee2@ucsf.edu,(415) 353-4185,"94143(37.761962, -122.458024)"
A43639,"Aledade Accountable Care 25, LLC",NJ,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7315 Wisconsin Blvd, 1000E, Bethesda, Maryland, 20814",www.aledade.com/newjersey,Dan Bowles,dbowles@aledade.com,(540) 263-0171,Dan Bowles,dbowles@aledade.com,(540) 263-0171,"20814(39.003061, -77.102949)"
A16388,MissouriHealth+,MO,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"7777 Bonhomme Ave., Suite 2300, Clayton, Missouri, 63105",http://missourihealthplus.com/aco/public-reporting/,Daniel O'Neill,doneill@missourihealthplus.com,(314) 452-4552,Daniel O'Neill,doneill@missourihealthplus.com,(314) 452-4552,"63105(38.644275, -90.328681)"
A58996,"McLaren High Performance Network, LLC",MI,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"2701 Cambridge Court Suite 200, Auburn Hills, Michigan, 48326",http://www.mclaren.org/aco/homepage.aspx,Gary Wentzloff,gary.wentzloff@mclaren.org,(248) 484-4928,Kim Hamm,kim.hamm@mclaren.org,(248) 484-4930,"48326(42.669637, -83.246116)"
A54907,"CHSPSC ACO 7, LLC","AR, LA, MO, OK",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"4000 Meridian Blvd., Franklin, Tennessee, 37067",www.chs.net,Mark  Barnhart,mark_barnhart@chs.net,(615) 925-4319,Gary  Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"37067(35.92436, -86.797297)"
A01930,"WakeMed Key Community Care, LLC",NC,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"3000 New Bern Ave, Raleigh, North Carolina, 27610",http://www.wakemedkeycc.org/wkcc-accountable-care-organization,John Holly,joholly@wakemed.org,(855) 800-2004,Jessica  Landin,jlandin@evolenthealth.com,(919) 593-0154,"27610(35.756871, -78.568826)"
A80267,"Marshfield Clinic, Inc.",WI,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"1000 North Oak Avenue, Marshfield, Wisconsin, 54449",https://www.marshfieldclinic.org/health-system/accountable-care-organization,Kori Krueger,krueger.kori@marshfieldclinic.org,(715) 389-3188,Kori Krueger,krueger.kori@marshfieldclinic.org,(715) 389-3188,"54449(44.647316, -90.188801)"
A85619,North Mississippi Connected Care Alliance,MS,Currently Participating,1,01/01/2016,01/01/2016,0,1,0,0,0,1,1,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-north-mississippi-connected-care-alliance ,David Barber,dbarber@nmhs.net,(916) 542-4582,Desiree Brewer,dbrewer@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A48347,UMC Accountable Care LLC,"NM, TX",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"602 Indiana Ave, Lubbock, Texas, 79415",www.umcaccountablecare.org,William C Eubanks,bill.eubanks@umchealthsystem.com,(806) 775-9088,William Eubanks,bill.eubanks@umchealthsystem.com,(806) 775-9088,"79415(33.643112, -101.882923)"
A38665,CCACO,"NJ, NY",Currently Participating,2,04/01/2012,01/01/2016,1,0,0,0,0,0,0,"80 Bowery, Suite 402, New York, New York, 10013",www.ccaco.org/about/facts/,Henry Chen,goldenhchen@gmail.com,(212) 965-0222,Winsley Tam,wtam@ccaco.org,(212) 965-0222,"10013(40.720707, -74.005157)"
A93592,"Kentucky Physicians for Accountable Care, LLC","KY, MN, WI",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"9510 Ormsby Station Road, Suite 300, Louisville, Kentucky, 40223",kentuckyphysicialsforaccountablecareaco.com,Gary Albers,garyalbers@imperiumhlth.com,(502) 819-5459,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"40223(38.259024, -85.54817)"
A40688,"Pacific Accountable Care, LLC","CA, GU",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"15611 Pomerado Road, Suite 575, Poway, California, 92064",http://www.pacificaccountablecare.com/public-reporting/,Deanna Kyrimis,admin@pacificaccountablecare.com,(844) 544-4054,Ashley McGinty,ashley.mcginty@archhealth.org,(858) 673-2425,"92064(32.978009, -117.032069)"
A17931,Emerald Physicians,MA,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"433 West Main Street, Hyannis, Massachusetts, 02601",https://www.emeraldphysicians.com/aco/,Kumara Sidhartha,ksidhartha@emeraldphysicians.com,(508) 778-4777,Susan Harrington,sharrington@emeraldphysicians.com,(508) 778-4777,"02601(41.656451, -70.299373)"
A64742,"Southern Maryland Integrated Care, LLC","DC, MD",Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"8118 Good Luck Road, Lanham, Maryland, 20706",http://www.somdintegratedcare.com,George Bone,ihc.bone@gmail.com,(301) 773-9700,Kathy Maddock,kmaddock@somdintegratedcare.com,(443) 418-3390,"20706(38.96404, -76.851821)"
A44499,Baylor St. Luke's Health Network ACO,TX,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"6624 Fannin, Suite 1100, Houston, Texas, 77030",http://www.chistlukeshealth.org/aco-public-reporting-information,Jeffrey Steinbauer,jeffrey@bcm.edu,(832) 355-6854,James McDeavitt,james.mcdeavitt@bcm.edu,(713) 798-7246,"77030(29.706324, -95.403069)"
A86874,MACIPA,MA,Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"1380 Soldiers Field Rd, Brighton, Massachusetts, 02135",https://www.macipa.com/macipa-aco/,Barbara Spivak,bspivak@macipa.com,(617) 259-2102,Robert Jaeger,rjaeger@macipa.com,(617) 259-2119,"02135(42.349621, -71.153782)"
A47465,"CHA ACO, LLC","IN, MI",Currently Participating,2,01/01/2014,01/01/2017,0,0,0,1,0,0,1,"53842 Generations Drive, South Bend, Indiana, 46635",https://chanetwork.com/cha-aco/,Diane Maas,dmaas@beaconhealthsystem.org,(574) 647-1822,Daniel Parker,dparker2@beaconhealthsystem.org,(574) 647-1042,"46635(41.71505, -86.207931)"
A47655,Chrysalis ? An Accountable Care Organization,NJ,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"4888 Loop Central Drive, Suite 700, Houston, Texas, 77081",http://www.chrysalisaco.com/acopdfs/chrysalisaco/A2656RequiredACOInformationforPublicReporting.pdf,Jeffery Spight,Jeffery.Spight@UniversalAmerican.com,(480) 250-1984,Jeffery Spight,Jeffery.Spight@UniversalAmerican.com,(480) 250-1984,"77081(29.709635, -95.481401)"
A45761,UCLA Faculty Practice Group,CA,Currently Participating,2,01/01/2013,01/01/2016,0,1,0,0,0,0,1,"10945 Le Conte Avenue, Suite 1401, Los Angeles, California, 90095",https://www.uclahealth.org/aco-cms-medicare-shared-savings-program,Eve Glazier,eglazier@mednet.ucla.edu,(310) 267-8642,Joyce Y Komori,jkomori@mednet.ucla.edu,(310) 824-8404,"90095(34.070475, -118.442809)"
A69673,Citrus ACO,FL,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"1990 North Prospect Avenue, Lecanto, Florida, 34461",http://www.citrusaco.com/public-reporting.html,Louis C Morgenier,Lmorgenier@healthcaredevelopment.com,(561) 346-7796,Derek Pauley,dpauley@physiciansacollc.org,(954) 290-8918,"34461(28.837256, -82.479257)"
A81860,Allegiance ACO,"NJ, PA",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"40 Fuld Street, Suite 305, Trenton, New Jersey, 08638",www.allegiancehealthgroup.com,Marc Whitman,allegiancehealthgroup@gmail.com,(609) 365-1599,Marc Whitman,allegiancehealthgroup@gmail.com,(609) 815-7773,"08638(40.253327, -74.762484)"
A08031,Kentucky Good Help ACO,"KY, OH",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"2000 St. Christopher Drive, Ashland, Kentucky, 41101",http://kyghaco.org/public-reporting/,Brandy Preston,brandy_preston@bshsi.org,(606) 833-6782,Brandy Preston,brandy_preston@bshsi.org,(606) 833-6782,"41101(38.470724, -82.646537)"
A79765,BetterCARE Partners,"MD, PA, WV",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"11116 Medical Campus Road, 3 Link, Suite 3945, Hagerstown, Maryland, 21742",www.meritushealth.com/aco,Tom Chan,tom.chan@meritushealth.com,(301) 790-8102,Andrea Horton,Andrea.horton@meritushealth.com ,(301) 790-8154,"21742(39.666669, -77.674885)"
A33196,"Allcare Options, LLC",FL,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"700 8th Avenue West, Suite 101 , Palmetto, Florida, 34221",www.allcareoptionsfl.com/about_aco.php,Walter Presha,mpresha@mcrhs.org,(941) 776-4000 x225,William Colgate,wcolgate@mcrhs.org,(941) 776-4000 x230,"34221(27.563032, -82.547801)"
A42036,Cedars-Sinai Medical Care Foundation,CA,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"200 North Robertson Blvd. #101, Beverly Hills, California, 90211",http://www.cedars-sinai.edu/ACOpublicreporting,John E Jenrette,John.Jenrette@csmns.org,(310) 385-3355,Cynthia Litt Deculus,DeculusC@csmns.org,(310) 385-3248,"90211(34.065159, -118.383232)"
A74604,TP-ACO L.L.C.,"AR, FL, LA, MS, TN",Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"8550 United Plaza Blvd. Ste 702, Baton Rouge, Louisiana, 70809",www.tp-aco.com,John Woods,jwoods@tpacsecure.com,(225) 706-8424,John Woods,jwoods@tpacsecure.com,(225) 706-8424,"70809(30.399273, -91.075915)"
A57563,"Accountable Care of NEFL, LLC",FL,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"6520 Fort Caroline Road, Jacksonville, Florida, 32277",http://www.accountablecareofnortheastflorida.com/public-information.html,William Carriere,wcarriere@familycarepartners.com,(904) 745-3618,Edward Dempsey,cdempsey@familycarepartners.com,(904) 745-3618,"32277(30.366107, -81.588629)"
A43071,Suburban Health ACO 2,IN,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-9-llc ,David Lippincott,davel@suburbanhealth.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A63260,WCHN ACO,"CT, NY",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"24 Hospital Avenue, Danbury, Connecticut, 06810", http://www.westernconnecticuthealthnetwork.org/WCHN-PHO-Home/ACO,Rowena A Bergmans,rowena.Bergmans@wchn.org,(203) 852-3389,Andrea Rynn,andrea.rynn@wchn.org,(203) 739-7919,"06810(41.387621, -73.458368)"
A22700,UC Davis Health ACO,CA,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"2315 Stockton Blvd, Sacramento, California, 95817",www.ucdmc.ucdavis.edu/aco,Ann Boynton,alboynton@ucdavis.edu,(916) 734-0447,Lori Teach,lteach@ucdavis.edu,(916) 734-0639,"95817(38.551186, -121.459282)"
A79168,"Johns Hopkins Medicine Alliance for Patients, LLC","DC, MD",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"6704 Curtis Court, Glen Burnie, Maryland, 21060",http://www.hopkinsmedicine.org/alliance_patients/about_us/public_reporting.html,Scott A Berkowitz,sberkow3@jhmi.edu,(443) 287-4519,Victoria Fretwell,VFretwell@jhhc.com,(410) 424-4665,"21060(39.167556, -76.590283)"
A29971,"Rocky Mountain Accountable Health Network, Inc","MT, WY",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2475 Village Lane, Suite 302, Billings, Montana, 59102",RMAHN.org,Carol A Beam,cbeam@rmhn.org,(406) 238-6071,Carol A Beam,cbeam@rmhn.org,(406) 238-6071,"59102(45.777806, -108.57725)"
A00396,"NorthShore Physician Associates Value Based Care, LLC",IL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"1301 Central Street, Suite 301, Evanston, Illinois, 60201",https://www.northshore.org/npavbc,Kristen Murtos,kmurtos@northshore.org,(847) 933-6005,Diane Montanez,DMontanez@northshore.org,(847) 982-6714,"60201(42.056732, -87.699329)"
A37048,"St Joseph's/Candler Advocate Health Network, LLC","GA, SC",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"5353 Reynolds Street, Savannah, Georgia, 31405",http://www.sjchs.org/advocate-healthcare-network/advocate-health-network,Paul P Hinchey,hincheyp@sjchs.org,(912) 819-2404,Melissa A Foster,allenm@sjchs.org,(912) 819-8050,"31405(32.04199, -81.144663)"
A02175,"CHSPSC ACO 17, LLC",FL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"4000 Meridian Blvd., Franklin, Tennessee, 37067",chs.net,Mark  Barnhart,mark_barnhart@chs.net,(615) 925-4319,Gary Albers,garyalbers@imperiumhlth.com,(502) 386-4944,"37067(35.92436, -86.797297)"
